"537","Ajinkya Rahane","India","http://www.espncricinfo.com//inline/content/image/1099907.html?alt=1","Batsman","6"
"536","Cheteshwar Pujara","India","http://www.espncricinfo.com//inline/content/image/1056129.html","Batsman","6"
"535","Rishabh Pant","India","http://www.espncricinfo.com//inline/content/image/967945.html?alt=5","Wicketkeeper","6"
"534","Krunal Pandya","India","http://www.espncricinfo.com//inline/content/image/1001015.html?alt=5","Allrounder","5"
"533","Hardik Pandya","India","http://www.espncricinfo.com//inline/content/image/1099921.html?alt=1","Allrounder","9"
"532","Mohammed Siraj","India","http://www.espncricinfo.com//inline/content/image/1080507.html","Bowler","5"
"531","Mohammad Shami","India","http://www.espncricinfo.com//inline/content/image/1099933.html?alt=1","Bowler","8"
"530","Bhuvneshwar Kumar","India","http://www.espncricinfo.com//inline/content/image/1183836.html?alt=1","Bowler","8"
"529","Kuldeep Yadav","India","http://www.espncricinfo.com//inline/content/image/721215.html?alt=1","Bowler","8.5"
"528","Virat Kohli","India","http://www.espncricinfo.com//inline/content/image/1183835.html?alt=1","Batsman","11"
"527","Siddarth Kaul","India","http://www.espncricinfo.com//inline/content/image/336295.html?alt=1","Bowler","5"
"526","Krishnakumar Karthik","India","http://www.espncricinfo.com//inline/content/image/1099909.html?alt=1","Wicketkeeper","6"
"525","Kedar Jadhav","India","http://www.espncricinfo.com//inline/content/image/1099931.html?alt=1","Allrounder","7"
"524","Ravindra Jadeja","India","http://www.espncricinfo.com//inline/content/image/1099918.html?alt=21","Allrounder","7"
"523","MS Dhoni","India","http://www.espncricinfo.com//inline/content/image/1099927.html?alt=20","Wicketkeeper","9"
"522","Shikhar Dhawan","India","http://www.espncricinfo.com//inline/content/image/1099915.html?alt=20","Batsman","9"
"521","Yuzvendra Chahal","India","http://www.espncricinfo.com//inline/content/image/1183830.html?alt=1","Bowler","8"
"520","Jasprit Bumrah","India","http://www.espncricinfo.com//inline/content/image/1099926.html?alt=1","Bowler","10"
"519","Mayank Agarwal","India","http://www.espncricinfo.com//inline/content/image/443891.html?alt=1","Batsman","6"
"518","Mark Wood","England","http://www.espncricinfo.com//inline/content/image/879521.html?alt=1","Bowler","8"
"517","Chris Woakes","England","http://www.espncricinfo.com//inline/content/image/818165.html?alt=1","Allrounder","9"
"516","David Willey","England","http://www.espncricinfo.com//inline/content/image/885519.html?alt=1","Allrounder","5"
"515","James Vince","England","http://www.espncricinfo.com//inline/content/image/1015843.html","Batsman","6"
"514","Oliver Stone","England","http://www.espncricinfo.com//inline/content/image/630321.html?alt=1","Bowler","5"
"513","Ben Stokes","England","http://www.espncricinfo.com//inline/content/image/879529.html?alt=1","Allrounder","9.5"
"512","Jason Roy","England","http://www.espncricinfo.com//inline/content/image/885525.html?alt=1","Batsman","10"
"511","Joe Root","England","http://www.espncricinfo.com//inline/content/image/879527.html?alt=1","Batsman","10"
"510","Adil Rashid","England","http://www.espncricinfo.com//inline/content/image/1185618.html?alt=1","Bowler","8"
"509","Liam Plunkett","England","http://www.espncricinfo.com//inline/content/image/751935.html?alt=1","Bowler","8"
"508","Eoin Morgan","England","http://www.espncricinfo.com//inline/content/image/1185166.html?alt=1","Batsman","9"
"507","Dawid Malan","England","http://www.espncricinfo.com//inline/content/image/564348.html?alt=1","Batsman","6"
"506","Matthew Leach","England","http://www.espncricinfo.com//inline/content/image/1156395.html?alt=1","Bowler","5"
"505","Christopher Jordan","England","http://www.espncricinfo.com//inline/content/image/751927.html?alt=1","Bowler","5"
"504","Keaton Jennings","England","http://www.espncricinfo.com//inline/content/image/1174371.html?alt=1","Batsman","6"
"503","Alex Hales","England","http://www.espncricinfo.com//inline/content/image/1015873.html","Batsman","7"
"502","Benjamin Foakes","England","http://www.espncricinfo.com//inline/content/image/630110.html?alt=1","Wicketkeeper","6"
"501","Ben Duckett","England","http://www.espncricinfo.com//inline/content/image/719759.html?alt=1","Batsman","6"
"500","Joseph Denly","England","http://www.espncricinfo.com//inline/content/image/564341.html?alt=1","Batsman","6"
"499","Liam Dawson","England","http://www.espncricinfo.com//inline/content/image/979981.html","Allrounder","5"
"498","Tom Curran","England","http://www.espncricinfo.com//inline/content/image/1185615.html?alt=1","Allrounder","5"
"497","Samuel Curran","England","http://www.espncricinfo.com//inline/content/image/1157905.html?alt=1","Allrounder","5"
"482","Rubel Hossain","Bangladesh","http://www.espncricinfo.com//inline/content/image/1099667.html","Bowler","6"
"483","Sabbir Rahman","Bangladesh","http://www.espncricinfo.com//inline/content/image/1099650.html?alt=1","Batsman","7"
"484","Shakib Al Hasan","Bangladesh","http://www.espncricinfo.com//inline/content/image/1099656.html","Allrounder","10"
"485","Soumya Sarkar","Bangladesh","http://www.espncricinfo.com//inline/content/image/1099642.html","Batsman","8"
"486","Khaled Ahmed","Bangladesh","http://www.espncricinfo.com//inline/content/image/1152899.html?alt=1","Bowler","5"
"487","Taijul Islam","Bangladesh","http://www.espncricinfo.com//inline/content/image/828549.html?alt=1","Bowler","5"
"488","Tamim Iqbal","Bangladesh","http://www.espncricinfo.com//inline/content/image/1099678.html","Batsman","9"
"489","Moeen Ali","England","http://www.espncricinfo.com//inline/content/image/1185617.html?alt=1","Allrounder","7"
"490","James Anderson","England","http://www.espncricinfo.com//inline/content/image/1015875.html","Bowler","5"
"491","Jofra Archer","England","http://www.espncricinfo.com//inline/content/image/1185613.html?alt=1","Allrounder","5"
"492","Jonny Bairstow","England","http://www.espncricinfo.com//inline/content/image/1185614.html?alt=1","Batsman","9.5"
"493","Samuel Billings","England","http://www.espncricinfo.com//inline/content/image/885517.html?alt=1","Wicketkeeper","6"
"494","Stuart Broad","England","http://www.espncricinfo.com//inline/content/image/818153.html?alt=1","Bowler","5"
"495","Rory Burns","England","http://www.espncricinfo.com//inline/content/image/561892.html?alt=1","Batsman","6"
"496","Jos Buttler","England","http://www.espncricinfo.com//inline/content/image/879519.html?alt=1","Wicketkeeper","9"
"672","Iain Wardlaw","England","http://www.espncricinfo.com//inline/content/image/694505.html?alt=1","Bowler","5"
"671","Craig Wallace","Scotland","http://www.espncricinfo.com//inline/content/image/694507.html?alt=1","Wicketkeeper","6"
"670","Robert Taylor","Scotland","http://www.espncricinfo.com//inline/content/image/694509.html?alt=1","Allrounder","5"
"669","Christopher Sole","Scotland","http://www.espncricinfo.com//inline/content/image/721891.html?alt=1","Bowler","5"
"668","Ruaidhri Smith","Scotland","http://www.espncricinfo.com//inline/content/image/1176649.html?alt=1","Bowler","5"
"667","Safyaan Sharif","Scotland","http://www.espncricinfo.com//inline/content/image/694511.html?alt=1","Bowler","6"
"666","Henry Munsey","Scotland","http://www.espncricinfo.com//inline/content/image/885489.html?alt=1","Batsman","6"
"665","Preston Mommsen","Scotland","http://www.espncricinfo.com//inline/content/image/833189.html?alt=1","Batsman","6"
"664","Gavin Main","Scotland","http://www.espncricinfo.com//inline/content/image/721885.html?alt=1","Bowler","5"
"663","Calum MacLeod","Scotland","http://www.espncricinfo.com//inline/content/image/694513.html?alt=1","Batsman","7"
"662","Matthew Machan","England","http://www.espncricinfo.com//inline/content/image/694517.html?alt=1","Batsman","6"
"661","Michael Leask","Scotland","http://www.espncricinfo.com//inline/content/image/694519.html?alt=1","Allrounder","5"
"660","Rana Khan","Scotland","http://www.espncricinfo.com//inline/content/image/694533.html?alt=1","Bowler","5"
"659","Hamish Gardiner","Scotland","http://www.espncricinfo.com//inline/content/image/833181.html?alt=1","Batsman","6"
"658","Alasdair Evans","Scotland","http://www.espncricinfo.com//inline/content/image/833187.html?alt=1","Bowler","6"
"657","Con Lange","Scotland","http://www.espncricinfo.com//inline/content/image/979061.html?alt=1","Allrounder","5"
"656","Joshua Davey","Scotland","http://www.espncricinfo.com//inline/content/image/833185.html?alt=1","Allrounder","5"
"655","Matthew Cross","Scotland","http://www.espncricinfo.com//inline/content/image/694525.html?alt=1","Wicketkeeper","6"
"654","Freddie Coleman","Scotland","http://www.espncricinfo.com//inline/content/image/833183.html?alt=1","Batsman","6"
"653","Kyle Coetzer","Scotland","http://www.espncricinfo.com//inline/content/image/694535.html?alt=1","Batsman","8"
"652","Dylan Budge","Scotland","http://www.espncricinfo.com//inline/content/image/1185000.html?alt=1","Allrounder","5"
"651","Richard Berrington","Scotland","http://www.espncricinfo.com//inline/content/image/694531.html?alt=1","Batsman","7"
"650","Yasir Shah","Pakistan","http://www.espncricinfo.com//inline/content/image/828093.html?alt=1","Bowler","6"
"649","Wahab Riaz","Pakistan","http://www.espncricinfo.com//inline/content/image/1099704.html?alt=1","Bowler","6"
"648","Usman Shinwari","Pakistan","http://www.espncricinfo.com//inline/content/image/698955.html?alt=1","Bowler","5"
"647","Umar Akmal","Pakistan","http://www.espncricinfo.com//inline/content/image/983035.html","Batsman","6"
"646","Shoaib Malik","Pakistan","http://www.espncricinfo.com//inline/content/image/1099697.html?alt=1","Batsman","7"
"645","Shan Masood","Pakistan","http://www.espncricinfo.com//inline/content/image/759267.html?alt=1","Batsman","6"
"644","Shaheen Afridi","Pakistan","http://www.espncricinfo.com//inline/content/image/1185537.html?alt=1","Bowler","8"
"643","Shadab Khan","Pakistan","http://www.espncricinfo.com//inline/content/image/1099691.html?alt=1","Allrounder","7"
"642","Sarfaraz Ahmed","Pakistan","http://www.espncricinfo.com//inline/content/image/1099689.html?alt=1","Wicketkeeper","7"
"641","Saad Ali","Pakistan","http://www.espncricinfo.com//inline/content/image/571325.html?alt=1","Batsman","6"
"640","Mohammad Rizwan","Pakistan","http://www.espncricinfo.com//inline/content/image/861599.html?alt=1","Batsman","6"
"639","Mohammad Hasnain","Pakistan","http://www.espncricinfo.com//inline/content/image/1185536.html?alt=1","Bowler","5"
"638","Mohammad Hafeez","Pakistan","http://www.espncricinfo.com//inline/content/image/1099686.html?alt=1","Allrounder","8"
"637","Mohammad Amir","Pakistan","http://www.espncricinfo.com//inline/content/image/1099683.html?alt=1","Bowler","8.5"
"636","Mohammad Abbas","Pakistan","http://www.espncricinfo.com//inline/content/image/1163779.html?alt=1","Bowler","5"
"635","Junaid Khan","Pakistan","http://www.espncricinfo.com//inline/content/image/1099681.html?alt=1","Bowler","6"
"634","Imam-ul-Haq","Pakistan","http://www.espncricinfo.com//inline/content/image/721287.html?alt=1","Batsman","9.5"
"633","Imad Wasim","Pakistan","http://www.espncricinfo.com//inline/content/image/1099677.html?alt=1","Allrounder","9.5"
"632","Hasan Ali","Pakistan","http://www.espncricinfo.com//inline/content/image/1099674.html?alt=1","Bowler","6"
"631","Haris Sohail","Pakistan","http://www.espncricinfo.com//inline/content/image/1099668.html?alt=1","Batsman","8"
"630","Fakhar Zaman","Pakistan","http://www.espncricinfo.com//inline/content/image/1099665.html?alt=1","Batsman","9"
"629","Faheem Ashraf","Pakistan","http://www.espncricinfo.com//inline/content/image/1099662.html?alt=1","Allrounder","5"
"628","Bilal Asif","Pakistan","http://www.espncricinfo.com//inline/content/image/949289.html?alt=1","Allrounder","5"
"627","Babar Azam","Pakistan","http://www.espncricinfo.com//inline/content/image/1099660.html?alt=1","Batsman","10.5"
"626","Azhar Ali","Pakistan","http://www.espncricinfo.com//inline/content/image/1099657.html?alt=1","Batsman","6"
"625","Asif Ali","Pakistan","http://www.espncricinfo.com//inline/content/image/565219.html?alt=1","Batsman","6"
"624","Asad Shafiq","Pakistan","http://www.espncricinfo.com//inline/content/image/818317.html?alt=1","Batsman","6"
"623","Abid Ali","Pakistan","http://www.espncricinfo.com//inline/content/image/1171797.html?alt=1","Batsman","6"
"622","George Worker","New Zealand","http://www.espncricinfo.com//inline/content/image/336361.html?alt=1","Allrounder","5"
"621","Kane Williamson","New Zealand","http://www.espncricinfo.com//inline/content/image/1099457.html?alt=1","Batsman","10"
"620","Bradley-John Watling","New Zealand","http://www.espncricinfo.com//inline/content/image/818247.html?alt=1","Wicketkeeper","6"
"619","Neil Wagner","New Zealand","http://www.espncricinfo.com//inline/content/image/635795.html?alt=1","Bowler","5"
"618","Ross Taylor","New Zealand","http://www.espncricinfo.com//inline/content/image/1099483.html?alt=1","Batsman","10.5"
"617","Tim Southee","New Zealand","http://www.espncricinfo.com//inline/content/image/1099482.html?alt=1","Bowler","6"
"616","William Somerville","New Zealand","http://www.espncricinfo.com//inline/content/image/909745.html?alt=1","Bowler","5"
"615","Ish Sodhi","New Zealand","http://www.espncricinfo.com//inline/content/image/988687.html","Bowler","6"
"614","Tim Seifert","New Zealand","http://www.espncricinfo.com//inline/content/image/720081.html?alt=1","Wicketkeeper","6"
"613","Mitchell Santner","New Zealand","http://www.espncricinfo.com//inline/content/image/1099481.html?alt=1","Allrounder","9"
"612","Jeet Raval","New Zealand","http://www.espncricinfo.com//inline/content/image/397349.html?alt=1","Batsman","6"
"611","Glenn Phillips","New Zealand","http://www.espncricinfo.com//inline/content/image/1082491.html?alt=1","Wicketkeeper","6"
"610","Henry Nicholls","New Zealand","http://www.espncricinfo.com//inline/content/image/986881.html","Batsman","7"
"609","Jimmy Neesham","New Zealand","http://www.espncricinfo.com//inline/content/image/1099477.html?alt=1","Allrounder","7"
"608","Colin Munro","New Zealand","http://www.espncricinfo.com//inline/content/image/818251.html?alt=1","Batsman","7"
"607","Daryl Mitchell","New Zealand","http://www.espncricinfo.com//inline/content/image/677467.html?alt=1","Allrounder","5"
"606","Tom Latham","New Zealand","http://www.espncricinfo.com//inline/content/image/1099471.html?alt=1","Wicketkeeper","8"
"605","Scott Kuggeleijn","New Zealand","http://www.espncricinfo.com//inline/content/image/677459.html?alt=1","Allrounder","5"
"604","Matt Henry","New Zealand","http://www.espncricinfo.com//inline/content/image/677457.html?alt=1","Bowler","9"
"603","Martin Guptill","New Zealand","http://www.espncricinfo.com//inline/content/image/1099469.html?alt=1","Batsman","9"
"602","Lachlan Ferguson","New Zealand","http://www.espncricinfo.com//inline/content/image/1070100.html?alt=1","Bowler","8.5"
"601","Colin Grandhomme","New Zealand","http://www.espncricinfo.com//inline/content/image/1099468.html?alt=1","Allrounder","8"
"600","Mark Chapman","New Zealand","http://www.espncricinfo.com//inline/content/image/727525.html?alt=1","Allrounder","5"
"599","Doug Bracewell","New Zealand","http://www.espncricinfo.com//inline/content/image/818257.html?alt=1","Bowler","6"
"598","Trent Boult","New Zealand","http://www.espncricinfo.com//inline/content/image/1099464.html?alt=21","Bowler","9.5"
"597","Todd Astle","New Zealand","http://www.espncricinfo.com//inline/content/image/586672.html?alt=1","Bowler","5"
"577","Mudassar Bukhari","Netherlands","http://www.espncricinfo.com//inline/content/image/726875.html?alt=1","Allrounder","5"
"578","Benjamin Cooper","Netherlands","http://www.espncricinfo.com//inline/content/image/689051.html?alt=1","Batsman","6"
"579","Tom Cooper","Australia","http://www.espncricinfo.com//inline/content/image/729807.html?alt=1","Batsman","6"
"580","Scott Edwards","Netherlands","http://www.espncricinfo.com//inline/content/image/1157591.html?alt=1","Wicketkeeper","6"
"581","Vivian Kingma","Netherlands","http://www.espncricinfo.com//inline/content/image/689057.html?alt=1","Bowler","5"
